Tempo total (s) ;Temperatura (ºC) ; Potencia atual (W) ; Saida
P:   5.68 I: 104.06 D:  26.00 Tensão:6.65 V Temperatura ambiente:     20.09ºC
644,30 ; 299,98 ;   8,591486 ;   49,77
646,30 ; 300,06 ;   8,414678 ;   48,79
648,31 ; 300,02 ;   7,001525 ;   40,27
650,31 ; 300,01 ;   8,588273 ;   49,76
652,31 ; 300,01 ;   8,074128 ;   46,92
654,31 ; 300,03 ;   8,075080 ;   46,35
656,31 ; 300,03 ;   7,698707 ;   44,48
658,31 ; 299,96 ;   8,075171 ;   46,21
660,31 ; 300,05 ;   8,932193 ;   51,80
662,31 ; 300,04 ;   6,843789 ;   39,15
664,31 ; 299,95 ;   8,250735 ;   47,31
666,31 ; 299,98 ;   9,287341 ;   53,61
668,31 ; 300,03 ;   7,536218 ;   43,59
670,32 ; 300,06 ;   7,359820 ;   42,75
672,32 ; 300,03 ;   7,540015 ;   43,71
674,32 ; 300,03 ;   8,413204 ;   48,50
676,32 ; 300,03 ;   8,077624 ;   46,19
678,32 ; 300,02 ;   8,060394 ;   46,19
680,32 ; 300,03 ;   8,235589 ;   47,43
682,32 ; 300,08 ;   7,896372 ;   45,03
684,32 ; 299,98 ;   7,360906 ;   42,45
686,32 ; 299,99 ;   9,288363 ;   53,36
688,32 ; 299,96 ;   7,875328 ;   45,82
690,32 ; 300,03 ;   8,413008 ;   48,89
692,33 ; 300,02 ;   7,015565 ;   40,98
694,33 ; 300,05 ;   8,235217 ;   47,42
696,33 ; 300,09 ;   7,539815 ;   43,16
698,33 ; 300,12 ;   7,535285 ;   43,54
700,33 ; 300,02 ;   7,538911 ;   43,35
702,33 ; 300,06 ;   9,289030 ;   53,73
704,33 ; 300,03 ;   7,362508 ;   42,50
706,33 ; 300,03 ;   8,410936 ;   48,44
708,33 ; 299,98 ;   8,073982 ;   46,13
710,33 ; 300,06 ;   8,575610 ;   49,86
712,34 ; 299,90 ;   6,999015 ;   40,18
714,34 ; 300,08 ;   10,342337 ;   59,00
716,34 ; 300,04 ;   5,607316 ;   32,60
718,34 ; 299,95 ;   8,411245 ;   48,96
720,34 ; 300,03 ;   9,287180 ;   53,54
722,34 ; 299,95 ;   6,840359 ;   39,79
724,34 ; 299,96 ;   9,109422 ;   52,96
