Tempo total (s) ;Temperatura (ºC) ; Potencia atual (W) ; Saida
P:   5.40 I: 120.00 D:  30.00 Tensão:6.669 V Temperatura ambiente:     24.22ºC
884,58 ; 250,00 ;   5,284013 ;   30,57
886,58 ; 250,02 ;   6,336785 ;   36,98
888,58 ; 250,00 ;   5,982685 ;   34,36
890,59 ; 250,02 ;   6,322532 ;   36,98
892,59 ; 249,95 ;   5,982661 ;   34,36
894,59 ; 250,02 ;   7,219442 ;   41,03
896,59 ; 249,95 ;   5,105443 ;   29,90
898,59 ; 249,95 ;   7,212282 ;   41,66
900,59 ; 249,97 ;   6,343354 ;   36,65
902,59 ; 250,00 ;   5,799256 ;   34,00
904,59 ; 249,99 ;   5,803661 ;   33,20
906,60 ; 250,05 ;   6,321405 ;   36,40
908,60 ; 250,00 ;   5,462139 ;   31,04
910,60 ; 249,98 ;   6,857814 ;   39,52
912,60 ; 250,05 ;   6,499554 ;   37,75
914,60 ; 250,08 ;   5,103797 ;   29,77
916,60 ; 250,05 ;   5,621303 ;   32,76
918,60 ; 250,00 ;   6,521394 ;   37,99
920,61 ; 250,06 ;   6,856177 ;   39,50
922,61 ; 250,02 ;   5,263311 ;   30,31
924,61 ; 250,00 ;   6,677650 ;   38,74
926,61 ; 250,00 ;   6,495109 ;   37,60
928,61 ; 249,98 ;   6,158998 ;   35,70
930,61 ; 249,95 ;   6,516563 ;   37,73
932,61 ; 249,95 ;   6,511789 ;   37,86
934,61 ; 249,91 ;   6,154007 ;   35,96
936,62 ; 249,98 ;   7,028568 ;   40,02
938,62 ; 249,97 ;   5,281118 ;   30,16
940,62 ; 249,93 ;   6,338186 ;   36,53
942,62 ; 249,89 ;   6,852440 ;   39,27
944,62 ; 249,98 ;   6,853937 ;   39,49
946,62 ; 249,95 ;   4,940900 ;   28,91
948,62 ; 249,98 ;   6,513529 ;   37,90
950,63 ; 249,95 ;   5,795658 ;   33,98
952,63 ; 250,06 ;   6,674587 ;   38,58
954,63 ; 250,04 ;   4,402216 ;   25,93
956,63 ; 249,98 ;   6,511692 ;   37,43
958,63 ; 250,02 ;   7,036276 ;   40,93
960,63 ; 249,95 ;   5,455354 ;   31,82
962,63 ; 250,02 ;   7,212841 ;   41,69
964,63 ; 250,06 ;   5,099020 ;   29,93
966,64 ; 250,09 ;   5,630631 ;   32,24
968,64 ; 249,95 ;   5,795681 ;   33,37
970,64 ; 249,95 ;   8,087057 ;   46,74
972,64 ; 249,97 ;   6,334360 ;   36,67
974,64 ; 249,97 ;   5,975297 ;   34,02
976,64 ; 250,02 ;   6,137616 ;   35,92
978,64 ; 249,99 ;   5,458592 ;   31,87
980,64 ; 250,04 ;   6,514641 ;   37,69
982,65 ; 249,98 ;   5,456024 ;   31,74
984,65 ; 249,99 ;   7,029754 ;   40,93
986,65 ; 249,97 ;   5,973600 ;   34,52
988,65 ; 249,95 ;   6,487551 ;   37,82
990,65 ; 250,05 ;   6,511422 ;   37,95
992,65 ; 249,89 ;   4,739041 ;   27,28
994,65 ; 249,89 ;   8,423546 ;   49,00
996,66 ; 250,04 ;   6,330387 ;   36,36
998,66 ; 249,99 ;   4,039690 ;   23,54
1000,66 ; 250,00 ;   6,848296 ;   39,61
1002,66 ; 249,98 ;   6,153905 ;   35,14
1004,66 ; 250,02 ;   6,487785 ;   37,79
1006,66 ; 249,95 ;   5,636712 ;   32,52
1008,66 ; 250,02 ;   7,206757 ;   41,76
1010,66 ; 250,02 ;   5,112109 ;   30,00
1012,67 ; 250,02 ;   6,153792 ;   35,69
1014,67 ; 250,02 ;   6,150549 ;   35,68
1016,67 ; 250,00 ;   6,154487 ;   35,68
1018,67 ; 250,05 ;   6,490395 ;   37,03
1020,67 ; 250,04 ;   5,455107 ;   31,72
1022,67 ; 249,95 ;   6,329323 ;   36,18
1024,67 ; 249,97 ;   7,365935 ;   42,97
1026,67 ; 249,95 ;   5,974444 ;   34,67
1028,68 ; 249,88 ;   6,488936 ;   37,29
1030,68 ; 249,95 ;   7,384918 ;   42,11
1032,68 ; 249,98 ;   5,453906 ;   31,02
1034,68 ; 249,98 ;   5,809874 ;   33,39
1036,68 ; 249,98 ;   6,145679 ;   35,92
1038,68 ; 249,98 ;   6,149284 ;   35,92
1040,68 ; 250,00 ;   6,149663 ;   35,92
1042,69 ; 249,99 ;   5,790405 ;   33,90
1044,69 ; 250,00 ;   6,330877 ;   36,47
1046,69 ; 250,00 ;   6,150736 ;   35,16
