Tempo total (s) ;Temperatura (ºC) ; Potencia atual (W) ; Saida
P:   5.40 I: 120.00 D:  30.00 Tensão:6.411 V Temperatura ambiente:     25.22ºC
536,37 ; 249,95 ;   6,559718 ;   41,68
538,37 ; 250,02 ;   6,723863 ;   42,52
540,38 ; 250,00 ;   5,274148 ;   33,96
542,38 ; 249,98 ;   6,410212 ;   40,37
544,38 ; 249,95 ;   6,559086 ;   41,13
546,38 ; 250,02 ;   6,554269 ;   41,26
548,38 ; 249,95 ;   5,267609 ;   33,97
550,38 ; 250,02 ;   7,026001 ;   44,43
552,38 ; 249,98 ;   5,286744 ;   33,30
554,39 ; 249,98 ;   6,881433 ;   43,04
556,39 ; 250,02 ;   6,246959 ;   39,25
558,39 ; 250,06 ;   5,594164 ;   35,20
560,39 ; 249,97 ;   5,600690 ;   35,61
562,39 ; 250,04 ;   7,361705 ;   46,87
564,39 ; 250,02 ;   5,275560 ;   33,21
566,39 ; 250,04 ;   6,400577 ;   40,92
568,40 ; 250,02 ;   5,765589 ;   37,00
570,40 ; 249,98 ;   6,403258 ;   40,92
572,40 ; 250,05 ;   6,726048 ;   42,40
574,40 ; 249,95 ;   5,276715 ;   33,16
576,40 ; 250,00 ;   7,509493 ;   47,62
578,40 ; 249,97 ;   5,455509 ;   34,68
580,40 ; 250,02 ;   6,560519 ;   41,81
582,41 ; 250,05 ;   5,605030 ;   35,23
584,41 ; 250,04 ;   5,770520 ;   36,32
586,41 ; 250,05 ;   6,236278 ;   39,52
588,41 ; 249,98 ;   6,093676 ;   38,21
590,41 ; 250,05 ;   7,036487 ;   44,91
592,41 ; 249,99 ;   5,295165 ;   33,15
594,41 ; 249,95 ;   6,871479 ;   43,56
596,42 ; 250,06 ;   6,874034 ;   43,19
598,42 ; 249,91 ;   4,640434 ;   29,27
600,42 ; 250,05 ;   8,307810 ;   52,25
602,42 ; 250,05 ;   4,331808 ;   27,46
604,42 ; 250,04 ;   6,091962 ;   38,84
606,42 ; 249,97 ;   6,237693 ;   39,51
608,42 ; 249,98 ;   7,042995 ;   44,95
610,42 ; 249,95 ;   6,084674 ;   38,59
612,43 ; 250,02 ;   6,559368 ;   41,92
614,43 ; 250,00 ;   5,289629 ;   33,33
616,43 ; 250,02 ;   6,393654 ;   40,36
618,43 ; 250,04 ;   5,927239 ;   37,07
620,43 ; 249,99 ;   5,919618 ;   37,62
