Tempo total (s) ;Temperatura (ºC) ; Potencia atual (W) ; Saida
P:  12.50 I: 100.00 D:  23.80 Tensão:5.233 V
723,81 ; 300,01 ;   7,501544 ;   76,68
725,85 ; 299,99 ;   8,866787 ;   90,98
727,88 ; 299,98 ;   8,483190 ;   86,60
729,91 ; 299,95 ;   8,388673 ;   85,56
731,95 ; 300,02 ;   8,866579 ;   90,64
733,98 ; 300,03 ;   7,199716 ;   73,75
736,01 ; 300,05 ;   7,992085 ;   81,55
738,05 ; 300,02 ;   7,889848 ;   80,10
740,08 ; 299,99 ;   8,763833 ;   89,73
742,11 ; 300,02 ;   8,579669 ;   87,74
744,15 ; 300,02 ;   7,886666 ;   80,58
746,18 ; 300,13 ;   8,299494 ;   84,01
748,21 ; 300,06 ;   6,525387 ;   66,61
750,25 ; 299,98 ;   9,087070 ;   92,52
752,28 ; 300,02 ;   9,388171 ;   95,78
754,31 ; 300,03 ;   7,812553 ;   79,39
756,35 ; 300,10 ;   7,996184 ;   81,47
758,38 ; 300,02 ;   7,107507 ;   72,56
760,41 ; 300,03 ;   9,469269 ;   96,49
762,44 ; 300,09 ;   8,003410 ;   81,43
764,48 ; 300,01 ;   7,409117 ;   75,01
766,51 ; 300,08 ;   9,375754 ;   95,41
768,54 ; 299,98 ;   7,116331 ;   72,79
770,58 ; 300,02 ;   9,572164 ;   97,98
772,61 ; 300,10 ;   7,814596 ;   79,30
774,64 ; 300,09 ;   6,919939 ;   70,19
776,68 ; 300,04 ;   8,388151 ;   85,23
778,71 ; 300,02 ;   8,889908 ;   90,38
780,74 ; 300,09 ;   8,593735 ;   87,24
782,78 ; 300,03 ;   7,115897 ;   72,62
784,81 ; 300,01 ;   8,995641 ;   91,59
786,84 ; 300,06 ;   8,601906 ;   87,30
788,88 ; 300,04 ;   7,413510 ;   75,17
790,91 ; 300,09 ;   8,489807 ;   86,89
792,94 ; 299,99 ;   7,414427 ;   75,99
794,98 ; 300,04 ;   9,568653 ;   97,74
797,01 ; 299,99 ;   7,515840 ;   76,56
799,04 ; 299,99 ;   8,891741 ;   90,87
801,07 ; 300,04 ;   8,309849 ;   84,02
803,11 ; 300,01 ;   7,515256 ;   76,56
805,14 ; 300,13 ;   8,698397 ;   88,38
807,17 ; 300,02 ;   6,426791 ;   65,17
809,21 ; 300,02 ;   9,786423 ;   99,69
811,24 ; 299,96 ;   8,207955 ;   83,67
813,27 ; 300,01 ;   9,096592 ;   92,36
815,31 ; 300,05 ;   7,521822 ;   76,92
817,34 ; 299,97 ;   7,521305 ;   76,32
819,37 ; 299,99 ;   9,492210 ;   96,84
821,41 ; 300,15 ;   7,917435 ;   80,54
823,44 ; 300,10 ;   5,833784 ;   59,12
825,47 ; 300,08 ;   8,797080 ;   89,40
827,51 ; 300,03 ;   8,495986 ;   86,24
829,54 ; 300,02 ;   8,894587 ;   90,25
831,57 ; 300,12 ;   8,404592 ;   85,87
833,61 ; 300,06 ;   6,622734 ;   67,43
835,64 ; 300,03 ;   8,890362 ;   90,95
837,67 ; 300,02 ;   8,608894 ;   87,90
839,71 ; 300,06 ;   8,398236 ;   85,81
841,74 ; 299,98 ;   7,506941 ;   76,07
843,77 ; 299,98 ;   9,389362 ;   95,34
845,80 ; 300,02 ;   8,208699 ;   83,91
847,84 ; 300,05 ;   7,711080 ;   78,94
849,87 ; 300,01 ;   7,621657 ;   77,29
851,90 ; 299,99 ;   8,893336 ;   90,45
853,94 ; 300,03 ;   8,511445 ;   86,08
855,97 ; 300,04 ;   7,618348 ;   77,58
858,00 ; 300,03 ;   8,103699 ;   82,04
860,04 ; 300,03 ;   8,308670 ;   84,42
862,07 ; 300,06 ;   8,216170 ;   83,27
864,10 ; 299,98 ;   7,711822 ;   78,29
866,14 ; 300,03 ;   9,395539 ;   95,27
868,17 ; 300,06 ;   7,516859 ;   76,39
870,20 ; 300,09 ;   7,719728 ;   78,27
872,24 ; 300,10 ;   7,813496 ;   79,10
874,27 ; 300,03 ;   7,910515 ;   80,02
876,30 ; 300,08 ;   9,202706 ;   93,46
878,34 ; 300,06 ;   7,430894 ;   75,71
880,37 ; 300,03 ;   8,413576 ;   85,04
882,40 ; 300,08 ;   8,617121 ;   87,71
884,44 ; 300,06 ;   7,427447 ;   75,67
886,47 ; 300,12 ;   8,314139 ;   84,99
888,50 ; 300,05 ;   7,234060 ;   73,99
890,53 ; 300,02 ;   9,008266 ;   91,91
892,57 ; 300,01 ;   8,718217 ;   88,96
894,60 ; 299,96 ;   8,318463 ;   84,48
896,63 ; 299,97 ;   8,914333 ;   90,80
898,67 ; 299,99 ;   8,121293 ;   82,70
900,70 ; 300,02 ;   7,914292 ;   80,13
902,73 ; 299,99 ;   7,827055 ;   79,83
904,77 ; 299,98 ;   8,517983 ;   86,98
906,80 ; 299,99 ;   8,323077 ;   84,80
908,83 ; 300,04 ;   8,123574 ;   82,42
910,87 ; 300,04 ;   7,526977 ;   76,11
912,90 ; 300,01 ;   8,130739 ;   82,95
914,93 ; 300,05 ;   8,621781 ;   87,92
916,97 ; 299,99 ;   7,431441 ;   75,88
919,00 ; 300,03 ;   9,108222 ;   92,67
921,03 ; 300,05 ;   7,628279 ;   77,31
923,07 ; 300,16 ;   7,823159 ;   79,30
925,10 ; 299,97 ;   6,436985 ;   65,30
927,13 ; 300,05 ;   11,074498 ;  112,33
929,17 ; 300,02 ;   6,935098 ;   70,10
931,20 ; 300,06 ;   8,715308 ;   88,88
933,23 ; 299,97 ;   7,422121 ;   75,70
935,26 ; 300,02 ;   9,599804 ;   97,46
937,30 ; 299,97 ;   7,531825 ;   76,29
939,33 ; 299,99 ;   8,915358 ;   90,60
941,36 ; 299,99 ;   7,926098 ;   80,02
943,40 ; 300,04 ;   8,220791 ;   83,45
945,43 ; 299,97 ;   7,528952 ;   76,00
947,46 ; 299,99 ;   9,315725 ;   94,03
949,50 ; 299,99 ;   7,924796 ;   80,02
951,53 ; 300,04 ;   8,225901 ;   83,45
953,56 ; 300,04 ;   7,528438 ;   76,00
955,60 ; 300,03 ;   8,122368 ;   82,85
957,63 ; 300,02 ;   8,325408 ;   84,08
959,66 ; 299,96 ;   8,429016 ;   85,42
961,70 ; 300,08 ;   9,019355 ;   91,83
963,73 ; 300,10 ;   6,447392 ;   65,19
965,76 ; 300,09 ;   7,723072 ;   78,59
967,80 ; 300,06 ;   8,314752 ;   84,48
969,83 ; 299,98 ;   8,416773 ;   85,90
971,86 ; 300,04 ;   9,306037 ;   94,88
973,90 ; 300,02 ;   7,332350 ;   74,76
975,93 ; 300,06 ;   8,522461 ;   86,47
977,96 ; 300,04 ;   7,426254 ;   75,58
979,99 ; 299,98 ;   8,525307 ;   86,16
982,03 ; 300,03 ;   9,013752 ;   91,41
984,06 ; 300,02 ;   7,436486 ;   75,96
986,09 ; 300,06 ;   8,412345 ;   85,30
988,13 ; 300,02 ;   7,430060 ;   75,56
990,16 ; 299,97 ;   8,816673 ;   89,86
992,19 ; 300,03 ;   8,911422 ;   90,44
994,23 ; 299,99 ;   7,231337 ;   73,65
996,26 ; 300,06 ;   8,801737 ;   89,00
998,29 ; 299,98 ;   7,135328 ;   72,10
1000,33 ; 299,98 ;   9,300481 ;   94,80
1002,36 ; 299,98 ;   8,215972 ;   83,38
1004,39 ; 299,99 ;   8,213184 ;   83,38
1006,43 ; 300,03 ;   8,116885 ;   82,14
1008,46 ; 299,99 ;   7,625360 ;   77,07
1010,49 ; 300,06 ;   8,705151 ;   88,99
1012,53 ; 300,03 ;   7,133092 ;   72,10
1014,56 ; 300,02 ;   8,608074 ;   87,34
1016,59 ; 300,02 ;   8,417823 ;   85,25
1018,63 ; 300,05 ;   8,121078 ;   82,96
1020,66 ; 300,01 ;   7,522603 ;   76,73
1022,69 ; 300,01 ;   8,804861 ;   89,89
1024,73 ; 299,98 ;   8,210559 ;   83,04
1026,76 ; 299,99 ;   8,499402 ;   86,76
1028,79 ; 300,04 ;   8,111710 ;   82,09
1030,82 ; 299,99 ;   7,423342 ;   75,78
1032,86 ; 299,97 ;   8,901154 ;   90,09
1034,89 ; 300,03 ;   8,517934 ;   86,96
1036,92 ; 299,92 ;   7,223233 ;   73,59
1038,96 ; 300,02 ;   9,887523 ;  100,13
1040,99 ; 299,98 ;   6,827795 ;   69,24
1043,02 ; 300,03 ;   8,603640 ;   87,92
1045,06 ; 299,97 ;   7,431129 ;   75,90
1047,09 ; 300,03 ;   9,095983 ;   92,69
1049,12 ; 300,06 ;   7,235206 ;   73,61
1051,16 ; 300,02 ;   7,607530 ;   77,77
1053,19 ; 300,05 ;   8,797058 ;   89,78
1055,22 ; 299,98 ;   7,517920 ;   76,71
