Tempo total (s) ;Temperatura (ºC) ; Potencia atual (W) ; Saida
P:  12.50 I: 100.00 D:  23.80 Tensão:5.233 V
524,60 ; 299,95 ;   9,878322 ;  100,80
526,64 ; 299,89 ;   8,103611 ;   82,43
528,67 ; 299,99 ;   9,088984 ;   92,28
530,70 ; 299,97 ;   6,718709 ;   68,15
532,74 ; 300,04 ;   8,497318 ;   86,74
534,77 ; 300,10 ;   7,112330 ;   72,14
536,80 ; 300,03 ;   7,112419 ;   72,47
538,84 ; 300,06 ;   9,089478 ;   92,78
540,87 ; 300,06 ;   7,609737 ;   77,51
542,90 ; 300,09 ;   8,114577 ;   82,07
544,94 ; 300,01 ;   7,707334 ;   78,32
546,97 ; 300,05 ;   9,291840 ;   94,16
549,00 ; 300,03 ;   7,417836 ;   75,27
551,04 ; 300,09 ;   8,408543 ;   85,84
553,07 ; 300,10 ;   7,218949 ;   73,71
555,10 ; 300,05 ;   7,812046 ;   79,20
557,14 ; 299,98 ;   8,707648 ;   88,91
559,17 ; 300,02 ;   9,198658 ;   93,22
561,20 ; 300,05 ;   7,616274 ;   77,97
563,24 ; 299,99 ;   7,521939 ;   76,33
565,27 ; 300,04 ;   9,002519 ;   91,97
567,30 ; 299,97 ;   7,412981 ;   75,37
569,34 ; 299,97 ;   9,180952 ;   93,40
571,37 ; 299,97 ;   8,202667 ;   83,13
573,40 ; 300,03 ;   8,206537 ;   83,13
575,44 ; 300,09 ;   7,215045 ;   73,20
577,47 ; 299,98 ;   7,212037 ;   73,64
579,50 ; 300,02 ;   9,586718 ;   97,78
581,54 ; 299,99 ;   7,615763 ;   77,95
583,57 ; 300,05 ;   8,494186 ;   86,24
585,60 ; 299,99 ;   7,112441 ;   72,87
587,64 ; 300,03 ;   8,991995 ;   91,95
589,67 ; 299,98 ;   7,518113 ;   76,59
591,70 ; 299,95 ;   8,798422 ;   89,75
593,74 ; 299,94 ;   8,799287 ;   89,11
595,77 ; 299,99 ;   8,309355 ;   84,65
597,80 ; 299,98 ;   7,315866 ;   74,83
599,84 ; 299,97 ;   8,306234 ;   84,07
601,87 ; 299,99 ;   8,407852 ;   85,42
603,90 ; 300,02 ;   7,811139 ;   79,41
605,94 ; 300,02 ;   7,815384 ;   79,12
607,97 ; 300,08 ;   8,106451 ;   82,54
610,00 ; 300,04 ;   7,127980 ;   72,59
612,04 ; 299,98 ;   8,599584 ;   87,93
614,07 ; 300,06 ;   8,905348 ;   90,91
616,10 ; 300,02 ;   6,928914 ;   70,48
618,14 ; 300,04 ;   8,815828 ;   89,36
620,17 ; 300,04 ;   7,718426 ;   78,76
622,20 ; 300,02 ;   8,120996 ;   82,18
624,24 ; 300,12 ;   8,418538 ;   85,90
626,27 ; 300,05 ;   6,536816 ;   66,30
628,30 ; 300,06 ;   9,012667 ;   91,08
630,34 ; 300,09 ;   7,924949 ;   80,68
632,37 ; 300,05 ;   7,724195 ;   78,08
634,40 ; 299,98 ;   8,517130 ;   86,46
636,44 ; 300,05 ;   9,206601 ;   93,06
638,47 ; 300,01 ;   7,038662 ;   71,58
640,50 ; 300,02 ;   8,799166 ;   89,32
642,54 ; 300,02 ;   8,012336 ;   81,22
644,57 ; 300,02 ;   8,104295 ;   82,36
646,60 ; 300,04 ;   8,103974 ;   82,35
648,64 ; 300,02 ;   7,711974 ;   78,62
650,67 ; 299,99 ;   8,407550 ;   85,77
652,70 ; 299,98 ;   8,503117 ;   86,06
654,74 ; 299,99 ;   8,200264 ;   83,88
656,77 ; 300,04 ;   8,012497 ;   81,50
658,80 ; 299,98 ;   7,413459 ;   75,19
660,84 ; 299,90 ;   8,888894 ;   90,73
662,87 ; 300,03 ;   9,485686 ;   96,41
664,90 ; 300,03 ;   6,127280 ;   62,73
666,94 ; 300,01 ;   8,104046 ;   82,16
668,97 ; 300,02 ;   8,408698 ;   85,88
671,00 ; 300,06 ;   8,008329 ;   81,20
673,04 ; 300,01 ;   7,318627 ;   74,89
675,07 ; 300,02 ;   8,905091 ;   90,43
677,10 ; 299,99 ;   8,019433 ;   81,18
679,14 ; 299,96 ;   8,508440 ;   86,05
681,17 ; 300,03 ;   8,604936 ;   87,59
683,20 ; 300,09 ;   7,027811 ;   71,84
685,24 ; 299,98 ;   7,220469 ;   73,42
687,27 ; 300,03 ;   9,595774 ;   97,55
689,30 ; 300,05 ;   7,428174 ;   75,25
691,34 ; 300,05 ;   7,722949 ;   78,37
693,37 ; 300,05 ;   8,017653 ;   81,79
695,40 ; 300,01 ;   8,017620 ;   81,77
697,44 ; 299,99 ;   8,805812 ;   89,21
699,47 ; 299,99 ;   8,311369 ;   84,84
701,50 ; 299,99 ;   8,119976 ;   82,55
703,54 ; 299,96 ;   8,117831 ;   82,56
705,57 ; 299,98 ;   8,603295 ;   87,53
707,60 ; 299,99 ;   7,816772 ;   79,24
709,64 ; 300,02 ;   8,016069 ;   81,43
711,67 ; 299,97 ;   7,706332 ;   78,85
713,70 ; 299,99 ;   8,794570 ;   89,73
715,74 ; 300,03 ;   7,809785 ;   79,15
717,77 ; 300,02 ;   7,518421 ;   76,37
719,80 ; 299,98 ;   8,308967 ;   84,56
721,84 ; 300,09 ;   8,610756 ;   87,24
723,87 ; 300,06 ;   6,525991 ;   66,51
725,90 ; 300,01 ;   8,402400 ;   85,08
727,94 ; 300,04 ;   8,900335 ;   90,34
729,97 ; 299,99 ;   7,608670 ;   77,36
732,00 ; 300,01 ;   8,800732 ;   89,38
734,04 ; 299,98 ;   7,917559 ;   80,04
736,07 ; 300,01 ;   8,513105 ;   86,05
738,10 ; 300,06 ;   7,723376 ;   78,90
740,14 ; 299,98 ;   7,216907 ;   73,63
742,17 ; 300,01 ;   9,297339 ;   94,04
744,20 ; 300,02 ;   7,717729 ;   78,88
746,24 ; 299,96 ;   8,024443 ;   81,07
748,27 ; 299,97 ;   8,907030 ;   90,90
750,30 ; 300,02 ;   8,014410 ;   81,67
752,34 ; 299,99 ;   7,422950 ;   75,37
754,37 ; 299,98 ;   8,415805 ;   85,95
756,40 ; 299,99 ;   8,223775 ;   83,77
758,44 ; 300,05 ;   8,018572 ;   81,38
760,47 ; 300,05 ;   7,134644 ;   72,59
762,50 ; 300,03 ;   8,021528 ;   81,72
764,54 ; 300,04 ;   8,418297 ;   85,43
766,57 ; 300,03 ;   7,925623 ;   80,75
768,60 ; 300,01 ;   8,230126 ;   83,13
770,64 ; 299,96 ;   8,422138 ;   85,70
772,67 ; 300,03 ;   8,820474 ;   89,73
774,70 ; 299,95 ;   7,033674 ;   71,70
776,74 ; 299,98 ;   9,406165 ;   95,64
778,77 ; 300,01 ;   7,526696 ;   76,88
780,80 ; 299,98 ;   7,723310 ;   78,86
782,84 ; 299,97 ;   8,519436 ;   86,02
784,87 ; 300,06 ;   8,419145 ;   85,08
786,90 ; 300,01 ;   6,633789 ;   67,89
788,94 ; 299,99 ;   8,914778 ;   90,29
790,97 ; 299,99 ;   8,325200 ;   84,77
793,00 ; 300,05 ;   8,128967 ;   82,49
795,04 ; 299,98 ;   7,129119 ;   72,55
797,07 ; 299,99 ;   9,094385 ;   92,86
799,10 ; 299,99 ;   8,016375 ;   81,34
801,14 ; 300,03 ;   8,109653 ;   82,48
803,17 ; 300,02 ;   7,523784 ;   76,27
805,20 ; 299,95 ;   8,315405 ;   84,46
807,24 ; 299,96 ;   9,210017 ;   93,36
809,27 ; 299,94 ;   7,928273 ;   80,60
811,30 ; 300,02 ;   8,516902 ;   86,62
813,34 ; 300,03 ;   6,933433 ;   70,79
815,37 ; 300,03 ;   7,813540 ;   79,72
817,40 ; 300,03 ;   8,116762 ;   82,00
819,44 ; 299,95 ;   8,013310 ;   81,99
821,47 ; 299,99 ;   9,379522 ;   95,66
823,50 ; 299,94 ;   7,415695 ;   75,64
825,54 ; 300,05 ;   8,990553 ;   91,20
827,57 ; 299,98 ;   6,330597 ;   64,57
829,60 ; 300,04 ;   9,102426 ;   92,89
831,64 ; 299,97 ;   7,218543 ;   73,91
833,67 ; 300,02 ;   9,193412 ;   93,09
835,70 ; 299,92 ;   7,419966 ;   75,35
837,74 ; 299,89 ;   9,599354 ;   97,11
839,77 ; 299,97 ;   8,711596 ;   88,39
841,80 ; 300,03 ;   7,025219 ;   71,42
843,84 ; 299,99 ;   7,113051 ;   72,91
845,87 ; 300,03 ;   8,688825 ;   88,26
847,90 ; 300,02 ;   7,503330 ;   76,33
849,94 ; 299,99 ;   8,303051 ;   84,53
851,97 ; 299,98 ;   8,403263 ;   85,97
854,00 ; 299,96 ;   8,197477 ;   83,78
856,04 ; 300,04 ;   8,476551 ;   86,37
858,07 ; 300,04 ;   6,900623 ;   70,52
860,10 ; 299,96 ;   7,991366 ;   81,94
862,14 ; 299,94 ;   9,275481 ;   94,36
864,17 ; 300,03 ;   8,497612 ;   86,67
866,20 ; 300,06 ;   6,718227 ;   68,35
868,24 ; 299,99 ;   7,605059 ;   77,08
870,27 ; 299,99 ;   9,087818 ;   92,83
872,30 ; 300,01 ;   8,101470 ;   82,54
874,34 ; 300,04 ;   7,908504 ;   80,05
876,37 ; 300,03 ;   7,603868 ;   77,37
878,40 ; 299,96 ;   8,188887 ;   83,17
880,44 ; 299,98 ;   9,187367 ;   93,21
882,47 ; 299,96 ;   7,799209 ;   79,20
884,50 ; 299,96 ;   8,495722 ;   86,36
886,54 ; 299,92 ;   8,101372 ;   82,94
888,57 ; 299,95 ;   8,794749 ;   89,16
890,60 ; 300,01 ;   7,809615 ;   79,74
892,64 ; 300,01 ;   7,212647 ;   73,24
894,67 ; 299,94 ;   8,100849 ;   82,38
896,70 ; 299,87 ;   9,192397 ;   93,56
898,73 ; 299,96 ;   9,292907 ;   94,49
900,77 ; 299,98 ;   6,829388 ;   69,32
902,80 ; 299,91 ;   7,803619 ;   79,31
904,83 ; 299,90 ;   9,182439 ;   93,93
906,87 ; 299,89 ;   8,494382 ;   86,15
908,90 ; 299,98 ;   8,398252 ;   85,13
910,93 ; 299,94 ;   6,816017 ;   69,10
912,97 ; 300,01 ;   8,885265 ;   90,28
915,00 ; 299,96 ;   7,108050 ;   72,26
917,04 ; 300,04 ;   8,887189 ;   90,00
919,07 ; 300,02 ;   6,908269 ;   70,72
921,10 ; 300,04 ;   8,391322 ;   85,87
923,13 ; 300,02 ;   7,705235 ;   78,71
925,17 ; 300,02 ;   8,401348 ;   85,85
927,20 ; 300,06 ;   8,098731 ;   82,42
929,23 ; 300,03 ;   7,312610 ;   74,96
931,27 ; 300,04 ;   8,502361 ;   86,77
933,30 ; 299,96 ;   7,907469 ;   80,95
935,33 ; 300,04 ;   9,293357 ;   94,51
937,37 ; 299,94 ;   6,919987 ;   70,67
939,40 ; 299,94 ;   9,689360 ;   98,24
941,43 ; 300,01 ;   8,206420 ;   83,40
943,47 ; 300,01 ;   7,124559 ;   72,23
945,50 ; 299,99 ;   8,112817 ;   82,51
947,53 ; 299,94 ;   8,303082 ;   85,00
949,57 ; 299,96 ;   8,984104 ;   91,41
951,60 ; 299,92 ;   7,797493 ;   79,70
953,63 ; 300,01 ;   8,780498 ;   89,35
955,67 ; 299,97 ;   6,813216 ;   69,99
957,70 ; 300,06 ;   8,688331 ;   88,78
959,73 ; 299,99 ;   6,718200 ;   68,16
961,77 ; 299,99 ;   9,189617 ;   93,03
963,80 ; 299,97 ;   8,092694 ;   82,75
965,83 ; 300,01 ;   8,493540 ;   86,48
967,87 ; 300,03 ;   7,506021 ;   76,85
969,90 ; 300,03 ;   7,717735 ;   78,83
971,93 ; 300,01 ;   8,103576 ;   82,25
973,97 ; 300,03 ;   8,408295 ;   85,97
976,00 ; 299,99 ;   7,700442 ;   78,81
978,03 ; 299,96 ;   8,689346 ;   88,45
980,07 ; 299,97 ;   8,586859 ;   87,70
982,10 ; 300,02 ;   8,003458 ;   81,90
984,13 ; 299,96 ;   7,413271 ;   75,60
986,17 ; 299,99 ;   8,987416 ;   91,15
988,20 ; 299,95 ;   7,700567 ;   78,19
990,23 ; 299,98 ;   8,896096 ;   90,22
992,27 ; 299,97 ;   7,609160 ;   77,16
