Tempo total (s) ;Temperatura (ºC) ; Potencia atual (W) ; Saida
P:  12.50 I: 100.00 D:  23.80 Tensão:5.233 V
870,25 ; 300,03 ;   8,286394 ;   84,85
872,28 ; 299,98 ;   8,184163 ;   83,79
874,32 ; 300,03 ;   8,882303 ;   90,10
876,35 ; 300,03 ;   7,400139 ;   75,79
878,38 ; 299,99 ;   8,095223 ;   82,64
880,42 ; 300,03 ;   8,682601 ;   88,84
882,45 ; 300,01 ;   7,501077 ;   76,92
884,48 ; 300,03 ;   8,486081 ;   86,35
886,52 ; 300,01 ;   7,793531 ;   79,19
888,55 ; 299,99 ;   8,488271 ;   86,34
890,58 ; 300,03 ;   8,386502 ;   85,40
892,62 ; 299,98 ;   7,490695 ;   76,90
894,65 ; 299,97 ;   8,879002 ;   90,06
896,68 ; 300,03 ;   8,388342 ;   85,69
898,72 ; 299,97 ;   7,209146 ;   73,48
900,75 ; 299,98 ;   9,080375 ;   92,56
902,78 ; 300,03 ;   7,893065 ;   80,93
904,82 ; 300,03 ;   7,400747 ;   75,77
906,85 ; 299,98 ;   8,098081 ;   82,61
908,88 ; 299,99 ;   8,887598 ;   90,06
910,92 ; 300,03 ;   7,994954 ;   81,97
912,95 ; 299,96 ;   7,500467 ;   76,90
914,98 ; 299,99 ;   9,181896 ;   93,79
917,02 ; 300,01 ;   7,701540 ;   78,54
919,05 ; 300,04 ;   7,893297 ;   80,63
921,08 ; 299,98 ;   7,608793 ;   77,94
923,12 ; 299,96 ;   8,979767 ;   91,20
925,15 ; 300,02 ;   8,498233 ;   86,94
927,18 ; 299,91 ;   7,312323 ;   74,82
929,22 ; 300,04 ;   9,676164 ;   98,97
931,25 ; 299,97 ;   6,322874 ;   64,24
933,28 ; 299,98 ;   9,184540 ;   93,71
935,32 ; 300,01 ;   7,897273 ;   80,95
937,35 ; 300,08 ;   7,803956 ;   79,51
939,38 ; 299,97 ;   7,007249 ;   71,75
941,42 ; 299,97 ;   9,778228 ;   99,42
943,45 ; 299,96 ;   8,198033 ;   83,42
945,48 ; 299,98 ;   8,298452 ;   84,67
947,51 ; 300,02 ;   7,805656 ;   79,81
949,55 ; 300,05 ;   7,702796 ;   78,27
951,58 ; 299,99 ;   7,512584 ;   76,63
953,61 ; 300,03 ;   9,084288 ;   92,27
955,65 ; 299,98 ;   7,512452 ;   76,92
957,68 ; 300,06 ;   8,894543 ;   90,08
959,71 ; 300,03 ;   6,919387 ;   70,79
961,75 ; 299,98 ;   8,593478 ;   87,18
963,78 ; 300,08 ;   8,894883 ;   90,06
965,81 ; 299,99 ;   6,728015 ;   68,29
967,85 ; 300,01 ;   9,390999 ;   95,66
969,88 ; 299,96 ;   7,899874 ;   80,60
971,91 ; 300,01 ;   8,897236 ;   90,34
973,95 ; 300,01 ;   7,518085 ;   76,04
975,98 ; 300,02 ;   8,100934 ;   82,89
978,01 ; 300,09 ;   8,011909 ;   81,65
980,05 ; 300,05 ;   7,011331 ;   71,61
982,08 ; 300,06 ;   8,506116 ;   86,84
984,11 ; 300,01 ;   8,011101 ;   81,01
986,15 ; 299,98 ;   8,900653 ;   90,83
988,18 ; 300,03 ;   8,507906 ;   86,56
990,21 ; 300,01 ;   7,418328 ;   75,68
992,25 ; 299,98 ;   8,504242 ;   86,26
994,28 ; 299,92 ;   8,507856 ;   86,55
996,31 ; 300,08 ;   9,206054 ;   93,08
998,35 ; 299,98 ;   5,845109 ;   59,10
1000,38 ; 299,99 ;   9,496335 ;   96,84
1002,41 ; 300,03 ;   8,016547 ;   81,89
1004,45 ; 300,01 ;   7,522441 ;   76,82
1006,48 ; 300,06 ;   8,507834 ;   86,26
1008,51 ; 299,96 ;   7,319898 ;   74,13
1010,55 ; 300,06 ;   9,700726 ;   98,26
1012,58 ; 300,04 ;   6,633410 ;   67,25
1014,61 ; 299,99 ;   8,410930 ;   85,84
1016,65 ; 299,96 ;   8,811835 ;   89,85
1018,68 ; 300,08 ;   8,612200 ;   87,97
1020,71 ; 299,98 ;   6,331660 ;   64,77
1022,75 ; 300,01 ;   9,498020 ;   96,81
1024,78 ; 300,03 ;   7,814777 ;   79,36
1026,81 ; 300,02 ;   7,815585 ;   79,06
1028,85 ; 300,02 ;   8,309968 ;   84,97
1030,88 ; 300,04 ;   8,109571 ;   82,68
1032,91 ; 300,01 ;   7,716344 ;   78,95
1034,95 ; 300,05 ;   8,614273 ;   87,34
1036,98 ; 300,09 ;   7,426223 ;   75,30
1039,01 ; 300,02 ;   7,624778 ;   77,18
1041,05 ; 300,02 ;   9,100526 ;   92,91
1043,08 ; 300,04 ;   8,122150 ;   82,62
1045,11 ; 300,01 ;   7,718236 ;   78,89
1047,15 ; 299,99 ;   8,615895 ;   87,28
1049,18 ; 300,04 ;   8,416694 ;   85,19
1051,21 ; 300,02 ;   7,426520 ;   75,45
1053,25 ; 299,96 ;   8,506363 ;   86,03
1055,28 ; 300,02 ;   9,003121 ;   91,30
1057,31 ; 300,10 ;   7,326898 ;   74,60
1059,35 ; 300,04 ;   6,736954 ;   68,94
1061,38 ; 300,04 ;   9,003018 ;   91,42
1063,41 ; 299,99 ;   8,113419 ;   82,27
1065,45 ; 300,01 ;   8,809532 ;   89,71
1067,48 ; 300,05 ;   7,921117 ;   80,37
1069,51 ; 300,06 ;   7,426332 ;   75,20
