Tempo total (s) ;Temperatura (ºC) ; Potencia atual (W) ; Saida
P:  12.50 I: 100.00 D:  23.80 Tensão:5.233 V
890,59 ; 275,83 ;   11,868312 ;  125,00
892,62 ; 275,73 ;   11,864515 ;  125,00
894,65 ; 275,66 ;   11,860983 ;  125,00
896,69 ; 275,67 ;   11,853318 ;  125,00
898,72 ; 275,73 ;   11,863616 ;  125,00
900,75 ; 275,80 ;   11,855512 ;  125,00
902,79 ; 276,05 ;   11,854140 ;  125,00
904,82 ; 276,07 ;   11,858704 ;  125,00
906,85 ; 276,37 ;   11,849506 ;  125,00
908,89 ; 276,53 ;   11,843743 ;  125,00
910,92 ; 276,80 ;   11,841841 ;  125,00
912,95 ; 277,05 ;   11,808206 ;  125,00
914,99 ; 277,27 ;   11,805156 ;  125,00
917,02 ; 277,52 ;   11,811734 ;  125,00
919,05 ; 277,95 ;   11,875677 ;  125,00
921,09 ; 278,20 ;   11,851689 ;  125,00
923,12 ; 278,53 ;   11,852342 ;  125,00
925,15 ; 278,84 ;   11,836018 ;  125,00
927,19 ; 279,21 ;   11,849785 ;  125,00
929,22 ; 279,57 ;   11,811252 ;  125,00
931,25 ; 279,93 ;   11,793172 ;  125,00
933,29 ; 280,29 ;   11,791612 ;  125,00
935,32 ; 280,68 ;   11,843392 ;  125,00
937,35 ; 281,13 ;   11,841953 ;  125,00
939,39 ; 281,44 ;   11,855264 ;  125,00
941,42 ; 281,87 ;   11,843566 ;  125,00
943,45 ; 282,26 ;   11,852739 ;  125,00
945,49 ; 282,64 ;   11,861461 ;  125,00
947,52 ; 283,02 ;   11,849793 ;  125,00
949,55 ; 283,46 ;   11,823150 ;  125,00
951,59 ; 283,88 ;   11,808577 ;  125,00
953,62 ; 284,26 ;   11,808917 ;  125,00
955,65 ; 284,69 ;   11,821828 ;  125,00
957,69 ; 285,13 ;   11,825740 ;  125,00
959,72 ; 285,54 ;   11,833999 ;  124,45
961,75 ; 285,98 ;   11,839477 ;  125,00
963,79 ; 286,34 ;   10,925338 ;  114,80
965,82 ; 286,79 ;   11,804242 ;  124,03
967,85 ; 287,27 ;   10,529387 ;  110,40
969,89 ; 287,62 ;   9,819624 ;  103,03
971,92 ; 288,04 ;   11,470681 ;  120,14
973,95 ; 288,44 ;   10,255672 ;  107,59
975,99 ; 288,77 ;   10,347517 ;  108,98
978,02 ; 289,16 ;   11,319589 ;  118,05
980,05 ; 289,56 ;   10,188325 ;  106,78
982,09 ; 289,87 ;   9,796025 ;  102,01
984,12 ; 290,30 ;   11,045302 ;  115,69
986,15 ; 290,63 ;   9,041745 ;   94,50
988,19 ; 291,02 ;   10,169286 ;  106,37
990,22 ; 291,25 ;   9,099419 ;   95,80
992,25 ; 291,57 ;   11,390665 ;  119,17
994,29 ; 291,82 ;   9,875527 ;  103,59
996,32 ; 292,22 ;   10,727930 ;  112,83
998,35 ; 292,40 ;   8,456571 ;   88,14
1000,39 ; 292,77 ;   11,422227 ;  119,80
1002,42 ; 293,08 ;   8,565335 ;   89,64
1004,45 ; 293,33 ;   9,113387 ;   95,47
1006,49 ; 293,55 ;   9,897867 ;  103,19
1008,52 ; 293,81 ;   10,093159 ;  105,44
1010,55 ; 294,08 ;   9,517690 ;   99,22
1012,59 ; 294,23 ;   9,243242 ;   96,22
1014,62 ; 294,42 ;   10,878817 ;  113,01
1016,65 ; 294,70 ;   10,110834 ;  105,13
1018,69 ; 294,82 ;   8,766711 ;   91,62
1020,72 ; 295,06 ;   10,884558 ;  113,09
1022,75 ; 295,31 ;   9,063022 ;   94,17
1024,79 ; 295,44 ;   8,758421 ;   91,11
1026,82 ; 295,61 ;   10,401909 ;  108,99
1028,85 ; 295,88 ;   9,735499 ;  101,08
1030,89 ; 296,01 ;   7,991834 ;   83,88
1032,92 ; 296,23 ;   10,113328 ;  105,04
1034,95 ; 296,41 ;   8,606127 ;   89,52
1036,99 ; 296,52 ;   8,878315 ;   92,69
1039,02 ; 296,69 ;   9,956316 ;  103,64
1041,05 ; 296,77 ;   9,094310 ;   94,42
1043,09 ; 296,91 ;   10,258290 ;  106,84
1045,12 ; 297,08 ;   9,191588 ;   95,49
1047,15 ; 297,12 ;   8,814654 ;   91,88
1049,19 ; 297,34 ;   10,654159 ;  110,42
1051,22 ; 297,35 ;   7,955460 ;   82,07
1053,26 ; 297,51 ;   10,839495 ;  112,27
1055,29 ; 297,58 ;   8,741805 ;   90,38
1057,32 ; 297,73 ;   9,891598 ;  102,69
1059,36 ; 297,84 ;   8,644568 ;   89,96
1061,39 ; 298,05 ;   9,128725 ;   94,88
1063,42 ; 298,13 ;   7,486532 ;   77,87
1065,46 ; 298,20 ;   9,314401 ;   96,81
1067,49 ; 298,31 ;   9,328997 ;   96,29
1069,52 ; 298,43 ;   8,751820 ;   90,78
