Tempo total (s) ;Temperatura (ºC) ; Potencia atual (W) ; Saida
P:   3.00 I: 118.00 D:  29.50 Tensão:9.482 V Temperatura ambiente:     23.61ºC
504,30 ; 300,05 ;   7,747177 ;   22,98
506,30 ; 300,04 ;   7,400719 ;   21,53
508,30 ; 300,06 ;   8,065490 ;   23,30
510,30 ; 300,03 ;   7,391335 ;   21,50
512,30 ; 300,01 ;   8,431893 ;   24,01
514,30 ; 300,03 ;   8,109037 ;   23,74
516,30 ; 300,01 ;   7,393058 ;   21,59
518,31 ; 300,05 ;   8,068169 ;   23,73
520,31 ; 299,99 ;   7,034962 ;   20,48
522,31 ; 300,01 ;   8,784341 ;   25,51
524,31 ; 300,03 ;   7,751857 ;   22,00
526,31 ; 299,99 ;   7,390163 ;   21,59
528,31 ; 300,10 ;   8,424514 ;   24,47
530,31 ; 300,03 ;   6,002442 ;   17,57
532,31 ; 299,96 ;   8,779204 ;   25,72
534,31 ; 299,98 ;   8,780646 ;   25,94
536,32 ; 299,96 ;   7,387517 ;   21,72
538,32 ; 299,98 ;   8,065162 ;   23,87
540,32 ; 299,94 ;   7,390786 ;   21,73
542,32 ; 299,91 ;   8,458752 ;   24,98
544,32 ; 300,03 ;   8,429322 ;   24,02
546,32 ; 300,02 ;   5,993740 ;   17,44
548,32 ; 300,01 ;   8,094674 ;   23,36
550,32 ; 300,01 ;   8,064027 ;   23,04
552,33 ; 299,97 ;   7,747386 ;   22,70
554,33 ; 300,01 ;   8,425534 ;   24,54
556,33 ; 300,03 ;   7,032760 ;   20,97
558,33 ; 299,98 ;   7,385660 ;   21,59
560,33 ; 300,09 ;   8,425070 ;   24,84
562,33 ; 299,97 ;   6,002555 ;   17,97
564,33 ; 299,98 ;   9,450943 ;   28,00
566,33 ; 300,01 ;   7,748436 ;   22,07
568,33 ; 300,03 ;   7,393393 ;   21,66
570,34 ; 299,98 ;   7,390144 ;   21,59
572,34 ; 300,03 ;   8,461134 ;   24,84
574,34 ; 300,05 ;   7,068363 ;   20,55
576,34 ; 299,95 ;   7,388226 ;   21,51
578,34 ; 300,08 ;   9,492528 ;   27,71
580,34 ; 300,04 ;   5,643761 ;   16,60
582,34 ; 299,96 ;   8,429065 ;   24,32
584,34 ; 299,97 ;   9,137125 ;   26,28
586,34 ; 299,95 ;   7,741079 ;   22,46
588,35 ; 299,97 ;   8,068185 ;   23,92
590,35 ; 299,95 ;   7,389857 ;   21,77
592,35 ; 299,96 ;   8,107125 ;   23,92
594,35 ; 299,96 ;   7,751648 ;   22,15
596,35 ; 299,97 ;   7,709977 ;   22,84
598,35 ; 300,01 ;   7,708781 ;   22,47
600,35 ; 300,08 ;   7,036394 ;   20,97
602,35 ; 299,98 ;   6,675033 ;   19,38
604,36 ; 299,95 ;   9,104098 ;   26,92
606,36 ; 299,98 ;   8,425706 ;   24,62
608,36 ; 300,06 ;   7,387312 ;   21,04
610,36 ; 300,01 ;   6,671848 ;   19,08
612,36 ; 299,94 ;   8,815435 ;   25,12
614,36 ; 299,98 ;   9,139552 ;   26,02
616,36 ; 299,98 ;   7,028457 ;   20,70
618,36 ; 299,90 ;   7,746473 ;   22,77
620,36 ; 299,97 ;   9,138945 ;   26,84
622,37 ; 300,04 ;   6,710789 ;   19,72
624,37 ; 299,98 ;   6,678556 ;   19,50
626,37 ; 300,04 ;   8,777714 ;   25,20
628,37 ; 300,02 ;   7,032692 ;   20,19
630,37 ; 300,06 ;   8,097825 ;   23,72
632,37 ; 299,97 ;   7,031730 ;   20,47
634,37 ; 300,01 ;   9,136691 ;   26,97
636,37 ; 300,02 ;   7,028070 ;   20,98
638,38 ; 300,05 ;   7,743443 ;   22,33
640,38 ; 300,03 ;   7,033864 ;   20,83
642,38 ; 299,98 ;   8,063213 ;   23,67
644,38 ; 299,95 ;   8,421399 ;   24,84
646,38 ; 299,98 ;   8,461527 ;   24,62
648,38 ; 300,02 ;   7,351525 ;   21,05
650,38 ; 299,96 ;   7,383117 ;   21,30
652,38 ; 299,95 ;   8,775533 ;   25,26
654,38 ; 300,01 ;   8,061260 ;   23,59
656,39 ; 299,92 ;   6,711307 ;   19,94
658,39 ; 299,98 ;   9,136735 ;   26,77
660,39 ; 300,04 ;   7,035221 ;   20,02
662,39 ; 300,08 ;   7,029332 ;   20,20
664,39 ; 300,10 ;   7,030770 ;   20,77
666,39 ; 299,99 ;   7,351692 ;   21,38
668,39 ; 299,99 ;   9,496094 ;   27,59
670,39 ; 300,03 ;   7,704628 ;   22,75
672,40 ; 300,09 ;   7,033105 ;   20,90
674,40 ; 300,04 ;   7,040045 ;   20,04
676,40 ; 300,04 ;   8,459067 ;   24,67
678,40 ; 299,97 ;   7,712500 ;   22,60
680,40 ; 299,98 ;   8,774300 ;   25,92
682,40 ; 299,94 ;   7,744079 ;   22,07
684,40 ; 299,95 ;   8,418637 ;   24,98
686,40 ; 299,94 ;   7,748020 ;   22,54
688,40 ; 299,99 ;   8,064360 ;   23,26
690,41 ; 300,09 ;   7,035886 ;   20,33
692,41 ; 300,04 ;   6,320821 ;   18,32
694,41 ; 299,99 ;   8,457486 ;   24,68
696,41 ; 300,10 ;   8,423805 ;   24,82
698,41 ; 300,02 ;   5,995458 ;   17,57
700,41 ; 300,01 ;   9,136279 ;   26,47
702,41 ; 300,06 ;   8,067397 ;   23,04
704,41 ; 299,98 ;   7,029842 ;   20,11
706,41 ; 299,97 ;   9,133358 ;   26,21
708,42 ; 299,99 ;   8,060716 ;   23,50
710,42 ; 299,99 ;   7,387438 ;   21,70
712,42 ; 300,01 ;   7,750972 ;   22,74
714,42 ; 300,05 ;   7,381836 ;   22,00
716,42 ; 300,06 ;   7,033977 ;   20,47
718,42 ; 300,06 ;   7,709577 ;   22,18
720,42 ; 300,03 ;   7,744119 ;   22,52
722,42 ; 300,04 ;   8,062791 ;   23,99
724,43 ; 299,98 ;   7,743354 ;   22,24
726,43 ; 299,98 ;   8,775566 ;   25,17
728,43 ; 299,97 ;   7,706395 ;   22,75
730,43 ; 300,01 ;   8,104176 ;   23,49
732,43 ; 299,99 ;   7,031219 ;   20,95
734,43 ; 300,02 ;   8,062426 ;   23,42
736,43 ; 300,08 ;   7,386288 ;   21,62
738,43 ; 299,92 ;   6,672068 ;   19,70
740,43 ; 300,06 ;   10,203452 ;   29,85
742,44 ; 300,03 ;   5,641004 ;   16,30
744,44 ; 299,92 ;   8,104101 ;   23,99
746,44 ; 300,02 ;   9,457266 ;   27,77
748,44 ; 299,98 ;   6,317148 ;   18,51
750,44 ; 299,98 ;   8,460234 ;   24,13
752,44 ; 299,94 ;   7,747336 ;   22,75
754,44 ; 299,97 ;   8,415067 ;   24,97
756,44 ; 299,97 ;   7,390556 ;   21,42
758,44 ; 299,97 ;   7,750829 ;   22,80
760,45 ; 300,05 ;   7,733273 ;   22,81
762,45 ; 299,94 ;   6,359863 ;   18,74
764,45 ; 300,06 ;   9,847721 ;   28,08
766,45 ; 300,01 ;   5,644192 ;   17,00
768,45 ; 300,05 ;   8,812764 ;   25,10
770,45 ; 299,96 ;   7,028442 ;   20,47
772,45 ; 299,98 ;   9,135667 ;   26,97
774,45 ; 299,98 ;   7,384443 ;   21,72
776,46 ; 300,03 ;   7,737435 ;   22,76
778,46 ; 299,98 ;   7,063749 ;   20,54
780,46 ; 300,01 ;   8,423025 ;   24,83
782,46 ; 300,05 ;   7,386666 ;   21,65
784,46 ; 299,95 ;   7,067949 ;   20,47
786,46 ; 299,98 ;   9,489260 ;   27,71
788,46 ; 299,96 ;   7,384516 ;   21,03
790,46 ; 299,97 ;   8,062550 ;   23,86
792,46 ; 299,95 ;   7,742250 ;   22,46
794,47 ; 299,94 ;   8,103588 ;   23,92
796,47 ; 300,02 ;   8,062601 ;   23,25
798,47 ; 300,03 ;   6,671736 ;   19,22
800,47 ; 299,98 ;   7,352730 ;   21,93
802,47 ; 299,98 ;   8,453832 ;   24,84
