Tempo total (s) ;Temperatura (ºC) ; Potencia atual (W) ; Saida
P:   3.00 I: 118.00 D:  29.50 Tensão:9.465 V Temperatura ambiente:     23.50ºC
594,35 ; 300,04 ;   8,770200 ;   25,29
596,35 ; 299,99 ;   6,316512 ;   18,08
598,35 ; 299,99 ;   8,410325 ;   24,78
600,35 ; 300,06 ;   7,698155 ;   22,71
602,36 ; 299,99 ;   6,702187 ;   19,38
604,36 ; 300,02 ;   8,776720 ;   25,81
606,36 ; 300,02 ;   7,378478 ;   21,60
608,36 ; 300,04 ;   7,741273 ;   22,63
610,36 ; 300,02 ;   7,376068 ;   21,52
612,36 ; 299,98 ;   8,099685 ;   23,67
614,36 ; 299,98 ;   8,413725 ;   24,11
616,36 ; 300,01 ;   7,740251 ;   22,72
618,37 ; 300,01 ;   7,375069 ;   21,62
620,37 ; 299,97 ;   7,741984 ;   22,65
622,37 ; 300,01 ;   8,411991 ;   24,50
624,37 ; 300,01 ;   7,023288 ;   20,93
626,37 ; 299,99 ;   7,697498 ;   22,65
628,37 ; 299,97 ;   8,097054 ;   23,39
630,37 ; 300,02 ;   8,061532 ;   23,81
632,37 ; 300,03 ;   7,022511 ;   20,56
634,37 ; 299,96 ;   7,344628 ;   21,89
636,38 ; 299,97 ;   8,772788 ;   25,90
638,38 ; 299,92 ;   7,699400 ;   22,43
640,38 ; 300,02 ;   8,412827 ;   24,99
642,38 ; 299,99 ;   6,312470 ;   18,49
644,38 ; 299,91 ;   8,097450 ;   23,74
646,38 ; 300,03 ;   9,089789 ;   26,40
648,38 ; 300,01 ;   5,988775 ;   17,41
650,38 ; 300,03 ;   8,055582 ;   23,70
652,39 ; 299,97 ;   7,380762 ;   21,55
654,39 ; 299,97 ;   8,775434 ;   25,54
656,39 ; 300,02 ;   7,698503 ;   22,78
658,39 ; 299,98 ;   7,027422 ;   20,57
660,39 ; 300,02 ;   8,414330 ;   24,12
662,39 ; 299,97 ;   7,383320 ;   21,26
664,39 ; 299,97 ;   8,414751 ;   24,86
666,39 ; 299,95 ;   7,705412 ;   22,78
668,39 ; 299,96 ;   8,057194 ;   23,89
670,40 ; 299,92 ;   7,733893 ;   22,12
672,40 ; 299,94 ;   8,417361 ;   24,66
674,40 ; 299,97 ;   7,733738 ;   22,20
676,40 ; 300,03 ;   7,381328 ;   21,42
678,40 ; 299,96 ;   6,668654 ;   19,84
680,40 ; 299,95 ;   8,735823 ;   25,93
682,40 ; 299,97 ;   8,057309 ;   23,56
684,40 ; 300,01 ;   7,383095 ;   21,77
686,41 ; 299,95 ;   7,028422 ;   20,96
688,41 ; 299,99 ;   8,768460 ;   25,64
690,41 ; 299,89 ;   6,993568 ;   20,66
692,41 ; 299,98 ;   9,486545 ;   27,54
694,41 ; 299,99 ;   6,346502 ;   18,62
696,41 ; 300,01 ;   7,699784 ;   22,40
698,41 ; 299,95 ;   7,742423 ;   22,00
700,41 ; 299,99 ;   8,766903 ;   25,65
702,42 ; 300,01 ;   7,027434 ;   20,67
704,42 ; 299,96 ;   7,735361 ;   22,01
706,42 ; 300,01 ;   8,413008 ;   24,91
708,42 ; 299,96 ;   7,022960 ;   20,63
710,42 ; 300,03 ;   8,415982 ;   24,91
712,42 ; 299,91 ;   6,666001 ;   19,52
714,42 ; 300,05 ;   9,840633 ;   28,17
716,42 ; 300,06 ;   5,632563 ;   16,34
718,42 ; 299,98 ;   7,740159 ;   22,19
720,43 ; 299,99 ;   9,096753 ;   26,22
722,43 ; 299,90 ;   7,696125 ;   22,40
724,43 ; 299,97 ;   9,483035 ;   27,18
726,43 ; 299,94 ;   6,665254 ;   19,71
728,43 ; 299,98 ;   8,416620 ;   24,30
730,43 ; 300,05 ;   7,022965 ;   20,71
732,43 ; 300,06 ;   6,668434 ;   19,46
734,43 ; 300,04 ;   7,700067 ;   22,19
736,43 ; 300,05 ;   8,097097 ;   23,64
738,44 ; 300,01 ;   7,341448 ;   21,87
740,44 ; 299,97 ;   8,416690 ;   24,77
742,44 ; 300,01 ;   8,415101 ;   24,55
744,44 ; 300,03 ;   7,025560 ;   20,97
746,44 ; 300,05 ;   7,387331 ;   21,59
748,44 ; 300,05 ;   7,382059 ;   21,52
750,44 ; 300,08 ;   7,702672 ;   22,55
752,44 ; 300,03 ;   7,383899 ;   21,44
754,45 ; 299,95 ;   8,411775 ;   24,69
756,45 ; 299,99 ;   9,093982 ;   26,68
758,45 ; 299,97 ;   7,022327 ;   20,66
760,45 ; 300,04 ;   8,057616 ;   23,85
762,45 ; 300,02 ;   6,667816 ;   19,49
764,45 ; 300,05 ;   8,052135 ;   23,70
766,45 ; 300,05 ;   7,023789 ;   20,82
768,45 ; 299,99 ;   7,738651 ;   22,54
770,46 ; 300,08 ;   8,768305 ;   25,50
772,46 ; 300,02 ;   6,347129 ;   18,67
774,46 ; 299,99 ;   8,766985 ;   25,42
776,46 ; 299,90 ;   8,091307 ;   23,76
778,46 ; 299,96 ;   9,485660 ;   27,16
780,46 ; 300,04 ;   7,026217 ;   20,06
782,46 ; 299,92 ;   6,672840 ;   19,14
784,46 ; 299,99 ;   9,839814 ;   28,13
786,46 ; 299,99 ;   6,666647 ;   19,63
788,47 ; 300,02 ;   7,737458 ;   22,74
790,47 ; 299,98 ;   7,346114 ;   21,63
792,47 ; 299,96 ;   8,415311 ;   24,14
794,47 ; 299,97 ;   8,091929 ;   23,87
796,47 ; 300,09 ;   7,735871 ;   22,46
798,47 ; 300,04 ;   5,953634 ;   17,27
800,47 ; 300,01 ;   8,418014 ;   24,67
802,47 ; 299,99 ;   8,412564 ;   24,07
804,47 ; 300,03 ;   8,093095 ;   23,42
806,48 ; 300,01 ;   7,026050 ;   20,89
808,48 ; 300,01 ;   8,095279 ;   23,72
810,48 ; 299,98 ;   7,739264 ;   22,68
812,48 ; 300,03 ;   8,053818 ;   23,79
814,48 ; 300,05 ;   7,024487 ;   20,54
816,48 ; 300,02 ;   7,383860 ;   21,50
818,48 ; 299,99 ;   8,417471 ;   24,38
820,48 ; 300,02 ;   8,060406 ;   23,76
822,49 ; 300,05 ;   7,342796 ;   21,62
824,49 ; 300,01 ;   7,025627 ;   20,81
826,49 ; 300,06 ;   8,416769 ;   24,75
828,49 ; 300,06 ;   7,022684 ;   20,09
830,49 ; 300,02 ;   7,737619 ;   22,51
832,49 ; 300,04 ;   8,417693 ;   24,72
834,49 ; 299,95 ;   7,385910 ;   21,54
836,49 ; 299,88 ;   9,448247 ;   27,00
838,49 ; 300,01 ;   9,086874 ;   26,19
840,50 ; 300,05 ;   5,631173 ;   16,80
842,50 ; 299,94 ;   7,024836 ;   20,46
844,50 ; 299,98 ;   9,799175 ;   28,07
846,50 ; 300,05 ;   7,024587 ;   20,67
848,50 ; 299,95 ;   6,706495 ;   19,42
850,50 ; 300,03 ;   9,449829 ;   27,70
852,50 ; 299,95 ;   6,308380 ;   18,80
854,50 ; 300,04 ;   9,126941 ;   26,67
856,51 ; 300,10 ;   6,347921 ;   18,44
858,51 ; 300,10 ;   6,665569 ;   19,63
860,51 ; 299,97 ;   7,738912 ;   22,38
862,51 ; 300,04 ;   9,800655 ;   28,66
864,51 ; 299,98 ;   6,665467 ;   19,46
866,51 ; 300,01 ;   8,769751 ;   25,16
868,51 ; 299,98 ;   7,349558 ;   21,63
870,51 ; 300,03 ;   8,059879 ;   23,77
872,51 ; 300,01 ;   7,026438 ;   20,52
874,52 ; 300,05 ;   8,053644 ;   23,70
876,52 ; 299,95 ;   7,023341 ;   20,45
878,52 ; 300,06 ;   9,485840 ;   27,69
880,52 ; 299,99 ;   5,995587 ;   17,32
882,52 ; 300,01 ;   8,767748 ;   25,82
884,52 ; 300,04 ;   7,347915 ;   21,97
886,52 ; 300,02 ;   7,384246 ;   21,18
888,52 ; 299,98 ;   8,062078 ;   23,67
890,52 ; 300,10 ;   8,415179 ;   24,11
892,53 ; 300,01 ;   5,959105 ;   17,19
894,53 ; 300,05 ;   9,130649 ;   26,80
896,53 ; 300,01 ;   7,026676 ;   20,44
898,53 ; 300,05 ;   8,412674 ;   24,72
900,53 ; 300,01 ;   7,026864 ;   20,43
902,53 ; 300,02 ;   8,449801 ;   24,72
904,53 ; 299,91 ;   7,744409 ;   22,28
906,53 ; 300,05 ;   9,454040 ;   27,42
908,54 ; 299,98 ;   5,601568 ;   16,29
910,54 ; 299,97 ;   8,769333 ;   25,83
912,54 ; 299,99 ;   8,057478 ;   23,46
914,54 ; 299,99 ;   7,387213 ;   21,66
916,54 ; 299,98 ;   7,703640 ;   22,70
918,54 ; 299,95 ;   8,060181 ;   23,07
920,54 ; 299,94 ;   8,416544 ;   24,57
922,54 ; 299,96 ;   8,057857 ;   23,21
924,54 ; 299,94 ;   7,376497 ;   21,76
926,55 ; 300,01 ;   8,060576 ;   23,91
928,55 ; 299,98 ;   6,667036 ;   19,56
930,55 ; 300,12 ;   8,058859 ;   23,77
932,55 ; 300,02 ;   5,634697 ;   16,46
934,55 ; 299,98 ;   9,487985 ;   27,12
936,55 ; 300,08 ;   8,417050 ;   24,11
938,55 ; 300,02 ;   6,308821 ;   18,30
940,55 ; 300,03 ;   8,773190 ;   25,40
942,56 ; 300,04 ;   7,343573 ;   21,89
944,56 ; 300,01 ;   7,746623 ;   22,21
946,56 ; 300,04 ;   8,413808 ;   24,03
948,56 ; 300,09 ;   7,348155 ;   21,17
950,56 ; 299,97 ;   7,026888 ;   20,34
952,56 ; 300,06 ;   9,482325 ;   27,94
954,56 ; 299,99 ;   6,349800 ;   18,33
956,56 ; 299,97 ;   8,771207 ;   25,80
958,56 ; 300,06 ;   8,095622 ;   23,80
960,57 ; 299,99 ;   6,352191 ;   18,33
962,57 ; 299,95 ;   8,772807 ;   25,80
964,57 ; 300,01 ;   8,448100 ;   24,90
966,57 ; 299,92 ;   6,670974 ;   19,88
968,57 ; 300,06 ;   9,131517 ;   26,71
970,57 ; 300,03 ;   5,632216 ;   16,26
972,57 ; 299,98 ;   8,062052 ;   23,95
974,57 ; 299,98 ;   8,416376 ;   24,79
976,57 ; 299,99 ;   7,740646 ;   22,71
978,58 ; 299,99 ;   7,697163 ;   22,35
980,58 ; 300,03 ;   7,739424 ;   22,69
982,58 ; 300,12 ;   7,021476 ;   20,84
984,58 ; 299,98 ;   6,309188 ;   18,51
986,58 ; 299,98 ;   9,841834 ;   28,58
988,58 ; 299,99 ;   7,700315 ;   22,71
990,58 ; 299,94 ;   7,741082 ;   22,34
992,58 ; 299,96 ;   8,775671 ;   25,27
994,59 ; 299,92 ;   7,381163 ;   21,75
996,59 ; 300,02 ;   8,414796 ;   24,63
998,59 ; 299,95 ;   6,354080 ;   18,48
1000,59 ; 299,98 ;   8,771897 ;   25,95
1002,59 ; 299,97 ;   7,029196 ;   20,99
1004,59 ; 299,95 ;   8,096521 ;   23,46
1006,59 ; 299,92 ;   8,097443 ;   23,88
1008,59 ; 299,92 ;   8,061085 ;   23,95
1010,59 ; 300,04 ;   7,700663 ;   22,92
1012,60 ; 300,08 ;   5,998519 ;   17,39
1014,60 ; 299,94 ;   7,025149 ;   20,72
1016,60 ; 300,03 ;   10,159012 ;   29,09
1018,60 ; 300,02 ;   6,352560 ;   18,44
1020,60 ; 299,97 ;   8,059048 ;   23,33
1022,60 ; 299,96 ;   8,414593 ;   24,85
1024,60 ; 299,97 ;   8,060388 ;   23,15
1026,60 ; 299,97 ;   7,704637 ;   22,43
1028,60 ; 299,94 ;   7,734370 ;   22,78
1030,61 ; 299,98 ;   8,451118 ;   24,26
1032,61 ; 300,01 ;   7,029499 ;   20,67
1034,61 ; 299,94 ;   7,382829 ;   21,63
1036,61 ; 299,94 ;   8,767770 ;   25,99
1038,61 ; 300,01 ;   7,741868 ;   22,89
1040,61 ; 299,94 ;   6,675372 ;   19,56
1042,61 ; 300,03 ;   8,767714 ;   26,00
1044,61 ; 300,04 ;   6,316321 ;   18,46
1046,62 ; 300,04 ;   7,743302 ;   22,23
1048,62 ; 300,04 ;   7,733325 ;   22,58
