Tempo total (s) ;Temperatura (ºC) ; Potencia atual (W) ; Saida
P:   5.40 I: 120.00 D:  30.00 Tensão:6.65 V Temperatura ambiente:     23.50ºC
426,27 ; 250,04 ;   5,357750 ;   31,73
428,27 ; 249,98 ;   6,722769 ;   39,44
430,27 ; 249,99 ;   7,233445 ;   42,94
432,27 ; 249,91 ;   6,214118 ;   36,54
434,27 ; 250,00 ;   7,577285 ;   44,56
436,27 ; 249,95 ;   5,172989 ;   30,81
438,27 ; 250,02 ;   7,245072 ;   42,49
440,27 ; 250,02 ;   5,350392 ;   31,32
442,28 ; 249,97 ;   6,543375 ;   38,32
444,28 ; 249,99 ;   7,068103 ;   41,74
446,28 ; 250,04 ;   6,034549 ;   35,92
448,28 ; 250,05 ;   5,681361 ;   33,76
450,28 ; 250,06 ;   6,196391 ;   36,88
452,28 ; 250,02 ;   6,211448 ;   36,16
454,28 ; 250,02 ;   7,053907 ;   41,47
456,28 ; 250,02 ;   6,365713 ;   37,67
458,29 ; 250,08 ;   6,213496 ;   36,99
460,29 ; 249,98 ;   5,507005 ;   32,90
462,29 ; 250,06 ;   7,914483 ;   46,10
464,29 ; 250,04 ;   5,176555 ;   30,45
466,29 ; 250,05 ;   6,715947 ;   39,43
468,29 ; 250,06 ;   6,207036 ;   36,85
470,29 ; 249,98 ;   6,191857 ;   36,13
472,30 ; 250,02 ;   7,571404 ;   44,81
474,30 ; 249,99 ;   5,696560 ;   33,81
476,30 ; 249,95 ;   6,874193 ;   40,30
478,30 ; 249,98 ;   7,064086 ;   41,83
480,30 ; 249,97 ;   6,031531 ;   35,33
482,30 ; 249,98 ;   6,540389 ;   38,54
484,30 ; 250,02 ;   6,365573 ;   37,24
486,30 ; 249,99 ;   5,679430 ;   33,82
488,30 ; 250,02 ;   6,891313 ;   40,31
490,31 ; 250,04 ;   6,030614 ;   35,76
492,31 ; 250,09 ;   6,035505 ;   35,63
494,31 ; 250,00 ;   5,679312 ;   33,47
496,31 ; 250,13 ;   7,572736 ;   44,69
498,31 ; 249,95 ;   4,485513 ;   26,92
500,31 ; 250,13 ;   8,782600 ;   51,89
502,31 ; 250,06 ;   3,783475 ;   22,44
504,31 ; 249,98 ;   7,414453 ;   43,06
506,32 ; 250,05 ;   7,568158 ;   44,79
508,32 ; 250,02 ;   5,348738 ;   31,76
510,32 ; 249,99 ;   6,716486 ;   39,47
512,32 ; 249,98 ;   6,872544 ;   40,27
514,32 ; 250,04 ;   6,713666 ;   39,09
516,32 ; 249,91 ;   5,501488 ;   32,43
518,32 ; 250,02 ;   8,256280 ;   48,29
520,33 ; 249,97 ;   4,819579 ;   28,72
522,33 ; 250,02 ;   7,243026 ;   42,30
524,33 ; 250,00 ;   5,698421 ;   33,83
526,33 ; 250,05 ;   6,537321 ;   38,97
528,33 ; 250,02 ;   5,683978 ;   33,65
530,33 ; 250,02 ;   6,712933 ;   39,47
